TYPE,HSP90,HSP90 Systematic Name,Gene,Systemic Name,Source,Reference
Physical,HSP82,YPL240C,MTH1,YDR277C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,MTR4,YJL050W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,MUP1,YGR055W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,MUP3,YHL036W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,MXR1,YER042W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,MYO2,YOR326W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NAB2,YGL122C,BioGRID,"Batisse J, et al. (2009) PMID:19840948"
Physical,HSP82,YPL240C,NAF1,YNL124W,BioGRID,"Yang PK, et al. (2005) PMID:15798213"
Physical,HSP82,YPL240C,NAP1,YKR048C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NBP35,YGL091C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NCL1,YBL024W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,NCP1,YHR042W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,NCP1,YHR042W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NDE1,YMR145C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NDI1,YML120C,BioGRID,"Babu M, et al. (2012) PMID:22940862"
Physical,HSP82,YPL240C,NET1,YJL076W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,NEW1,YPL226W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NGR1,YBR212W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,NGR1,YBR212W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,NMA1,YLR328W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,NMA1,YLR328W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,NMA1,YLR328W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,NMD3,YHR170W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,NMD5,YJR132W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,NNK1,YKL171W,BioGRID,"Ptacek J, et al. (2005) PMID:16319894"
Physical,HSP82,YPL240C,NOB1,YOR056C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,NOP13,YNL175C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,NOP13,YNL175C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,NOP14,YDL148C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,NOP15,YNL110C,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,NOP56,YLR197W,BioGRID,"Zhao R, et al. (2008) PMID:18268103"
Physical,HSP82,YPL240C,NPA3,YJR072C,BioGRID,"Staresincic L, et al. (2011) PMID:21844196"
Physical,HSP82,YPL240C,NPA3,YJR072C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NPL3,YDR432W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,NPL3,YDR432W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,NPL3,YDR432W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,NPL6,YMR091C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,NQM1,YGR043C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NRE1,YIR035C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NSP1,YJL041W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,NSR1,YGR159C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,NSR1,YGR159C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,NTH1,YDR001C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,NTH1,YDR001C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NUG1,YER006W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,NUP2,YLR335W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,NUP57,YGR119C,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,NUS1,YDL193W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,OAF3,YKR064W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,OLA1,YBR025C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,OLE1,YGL055W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,OM45,YIL136W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ORA1,YMR226C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,OSH6,YKR003W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,OYE2,YHR179W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PAA1,YDR071C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PAA1,YDR071C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PAA1,YDR071C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PAA1,YDR071C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PAB1,YER165W,BioGRID,"O'Connell JD, et al. (2014) PMID:24488121"
Physical,HSP82,YPL240C,PAL1,YDR348C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PAL1,YDR348C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PAL1,YDR348C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PAL2,YHR097C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PAL2,YHR097C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PAL2,YHR097C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PAP1,YKR002W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PAT1,YCR077C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PAT1,YCR077C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PAT1,YCR077C,BioGRID,"Mitchell SF, et al. (2013) PMID:23222640"
Physical,HSP82,YPL240C,PAU12,YGR294W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PBP1,YGR178C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PBP1,YGR178C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PBP1,YGR178C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PBP4,YDL053C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PBY1,YBR094W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PCK1,YKR097W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PCM1,YEL058W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PDA1,YER178W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PDB1,YBR221C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PDC1,YLR044C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PDC1,YLR044C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PDH1,YPR002W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PDL32,YMR087W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PDR11,YIL013C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PDR3,YBL005W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,PDX3,YBR035C,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,PEP12,YOR036W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,PEP4,YPL154C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PEP7,YDR323C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PET9,YBL030C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PET9,YBL030C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PEX10,YDR265W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PEX11,YOL147C,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,PFK1,YGR240C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PFK2,YMR205C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PGA3,YML125C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PGI1,YBR196C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PGK1,YCR012W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PGK1,YCR012W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PGK1,YCR012W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PGM2,YMR105C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PHO23,YNL097C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PHO23,YNL097C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PHO85,YPL031C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PHO86,YJL117W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,PIG2,YIL045W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PIH1,YHR034C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PIH1,YHR034C,BioGRID,"Zhao R, et al. (2008) PMID:18268103"
Physical,HSP82,YPL240C,PIH1,YHR034C,BioGRID,"Zhao R, et al. (2008) PMID:18268103"
Physical,HSP82,YPL240C,PIL1,YGR086C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PIM1,YBL022C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PIN4,YBL051C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PKH1,YDR490C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PKP2,YGL059W,BioGRID,"Ptacek J, et al. (2005) PMID:16319894"
Physical,HSP82,YPL240C,PMA1,YGL008C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PMA1,YGL008C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PMA1,YGL008C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PMP1,YCR024C-A,BioGRID,"Samra N, et al. (2015) PMID:26404137"
Physical,HSP82,YPL240C,PMU1,YKL128C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PNC1,YGL037C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PNC1,YGL037C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PNT1,YOR266W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,POL12,YBL035C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,POL30,YBR088C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,POR1,YNL055C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,POR1,YNL055C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PPT1,YGR123C,BioGRID,"Gavin AC, et al. (2002) PMID:11805826"
Physical,HSP82,YPL240C,PPT1,YGR123C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PPT1,YGR123C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PPT1,YGR123C,BioGRID,"Krogan NJ, et al. (2006) PMID:16554755"
Physical,HSP82,YPL240C,PPT1,YGR123C,BioGRID,"Wandinger SK, et al. (2006) PMID:16407978"
Physical,HSP82,YPL240C,PPT1,YGR123C,BioGRID,Zuehlke AD and Johnson JL (2012) PMID:22505624
Physical,HSP82,YPL240C,PPT1,YGR123C,BioGRID,"Reidy M, et al. (2018) PMID:29930177"
Physical,HSP82,YPL240C,PPT1,YGR123C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PPZ1,YML016C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PRB1,YEL060C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PRB1,YEL060C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PRB1,YEL060C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PRE8,YML092C,BioGRID,"Buck TM, et al. (2020) PMID:32868373"
Physical,HSP82,YPL240C,PRM15,YMR278W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PRO1,YDR300C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PRO1,YDR300C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PRO2,YOR323C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PRO3,YER023W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PRP2,YNR011C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PRP43,YGL120C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PRT1,YOR361C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PSA1,YDL055C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PSE1,YMR308C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PSP2,YML017W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PSP2,YML017W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PSP2,YML017W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PST2,YDR032C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PTC3,YBL056W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PTC5,YOR090C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PUB1,YNL016W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PUB1,YNL016W,BioGRID,"Gotor NL, et al. (2020) PMID:32857852"
Physical,HSP82,YPL240C,PUF3,YLL013C,BioGRID,"Freeberg MA, et al. (2013) PMID:23409723"
Physical,HSP82,YPL240C,PUF3,YLL013C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PUF3,YLL013C,BioGRID,"Lapointe CP, et al. (2015) PMID:26524240"
Physical,HSP82,YPL240C,PUF3,YLL013C,BioGRID,"Lapointe CP, et al. (2017) PMID:28768715"
Physical,HSP82,YPL240C,PUF4,YGL014W,BioGRID,"Lapointe CP, et al. (2017) PMID:28768715"
Physical,HSP82,YPL240C,PUT2,YHR037W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,PUT4,YOR348C,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,PWP1,YLR196W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,PWP1,YLR196W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,PWP1,YLR196W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,PWP2,YCR057C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,PYC2,YBR218C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,PYK2,YOR347C,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,PYP1,YNL010W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,QCR2,YPR191W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,QDR1,YIL120W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,RAD51,YER095W,BioGRID,"Suhane T, et al. (2015) PMID:25380755"
Physical,HSP82,YPL240C,RAD51,YER095W,BioGRID,"Suhane T, et al. (2019) PMID:30894431"
Physical,HSP82,YPL240C,RAD52,YML032C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,RAS1,YOR101W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,RBG2,YGR173W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RCL1,YOL010W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RCN2,YOR220W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RCO1,YMR075W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,RDS1,YCR106W,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,REB1,YBR049C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,REG1,YDR028C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,REG1,YDR028C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RET2,YFR051C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RET3,YPL010W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,REV3,YPL167C,BioGRID,"Johnson RE, et al. (2012) PMID:22711820"
Physical,HSP82,YPL240C,RFA1,YAR007C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RFA2,YNL312W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RGI1,YER067W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RGI1,YER067W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RGI1,YER067W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RIB4,YOL143C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RIE1,YGR250C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RIM4,YHL024W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RKM3,YBR030W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,RLP7,YNL002C,BioGRID,"Babiano R, et al. (2013) PMID:23945946"
Physical,HSP82,YPL240C,RNA1,YMR235C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RNH1,YMR234W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RNR2,YJL026W,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RNR4,YGR180C,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,RNR4,YGR180C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RNR4,YGR180C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RNR4,YGR180C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RNR4,YGR180C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,ROM2,YLR371W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPA135,YPR010C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPA34,YJL148W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,RPB2,YOR151C,BioGRID,"Hierlmeier T, et al. (2013) PMID:23209026"
Physical,HSP82,YPL240C,RPB3,YIL021W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,RPC40,YPR110C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPC40,YPR110C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RPC82,YPR190C,BioGRID,"Chymkowitch P, et al. (2017) PMID:28096404"
Physical,HSP82,YPL240C,RPG1,YBR079C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RPL10,YLR075W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL10,YLR075W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPL10,YLR075W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL11A,YPR102C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL11A,YPR102C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL11A,YPR102C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
Physical,HSP82,YPL240C,RPL12A,YEL054C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL12A,YEL054C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL13B,YMR142C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL13B,YMR142C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPL13B,YMR142C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL14A,YKL006W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPL16A,YIL133C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL16A,YIL133C,BioGRID,"Delaveau T, et al. (2016) PMID:27580715"
Physical,HSP82,YPL240C,RPL16A,YIL133C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL16B,YNL069C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL16B,YNL069C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL17A,YKL180W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL17A,YKL180W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL18A,YOL120C,BioGRID,"Millson SH, et al. (2005) PMID:15879519"
Physical,HSP82,YPL240C,RPL18A,YOL120C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL18A,YOL120C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL19A,YBR084C-A,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL19A,YBR084C-A,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPL19A,YBR084C-A,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL1A,YPL220W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL1A,YPL220W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL20A,YMR242C,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL20A,YMR242C,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL21A,YBR191W,BioGRID,"Truman AW, et al. (2015) PMID:26217697"
Physical,HSP82,YPL240C,RPL21A,YBR191W,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPL21A,YBR191W,BioGRID,"Truman AW, et al. (2015) PMID:25452130"
Physical,HSP82,YPL240C,RPL22A,YLR061W,BioGRID,"Zhao R, et al. (2005) PMID:15766533"
Physical,HSP82,YPL240C,RPL23A,YBL087C,BioGRID,"Woodford MR, et al. (2016) PMID:26804907"
Physical,HSP82,YPL240C,RPL23A,YBL087C,BioGRID,"Girstmair H, et al. (2019) PMID:31399574"
